,Fp1,P7,F8,Fp2,AF7,P5,PO7,AF8
Fp1,0.3674321503131524,0.0,0.0,0.2797494780793319,0.1837160751565762,0.0,0.0,0.16910229645093947
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.32211538461538464,0.0,0.0,0.31490384615384615,0.20192307692307693,0.0,0.0,0.16105769230769232
AF7,0.2631578947368421,0.0,0.0,0.25146198830409355,0.2894736842105263,0.0,0.0,0.195906432748538
P5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.2532051282051282,0.0,0.0,0.21474358974358973,0.21474358974358973,0.0,0.0,0.3173076923076923
