,Fp1,P7,F8,Fp2,AF7,P5,PO7,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.3
Fp2,0.0,0.0,0.0,0.7241379310344828,0.27586206896551724,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0546875,0.9453125,0.0,0.0,0.0
P5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.5094339622641509,0.0,0.0,0.0,0.0,0.49056603773584906
