,Fp1,P7,F8,Fp2,AF7,P5,PO7,AF8
Fp1,0.5764705882352941,0.0,0.0,0.4235294117647059,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.5185185185185185,0.0,0.0,0.0,0.0,0.48148148148148145
Fp2,0.5070422535211268,0.0,0.0,0.49295774647887325,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
P5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.47435897435897434,0.0,0.0,0.0,0.0,0.5256410256410257
