,Fp1,TP9,P7,Fp2,AF7,TP7,P5,PO7
Fp1,0.8137254901960784,0.0,0.0,0.10784313725490197,0.0784313725490196,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.3870967741935484,0.0,0.0,0.3548387096774194,0.25806451612903225,0.0,0.0,0.0
AF7,0.34615384615384615,0.0,0.0,0.34615384615384615,0.3076923076923077,0.0,0.0,0.0
TP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
