,Fp1,P7,TP10,F8,Fp2,AF7,P5,AF8
Fp1,0.7731958762886598,0.0,0.0,0.0,0.13402061855670103,0.0,0.0,0.09278350515463918
P7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.3888888888888889,0.0,0.0,0.0,0.3611111111111111,0.0,0.0,0.25
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AF8,0.3448275862068966,0.0,0.0,0.0,0.3448275862068966,0.0,0.0,0.3103448275862069
