,Fp1,P7,F8,Fp2,AF7,P5,PO7,AF8
Fp1,0.30434782608695654,0.0,0.0,0.34782608695652173,0.34782608695652173,0.0,0.0,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.6631853785900783,0.0,0.0,0.0,0.0,0.3368146214099217
Fp2,0.23333333333333334,0.0,0.0,0.36666666666666664,0.4,0.0,0.0,0.0
AF7,0.037037037037037035,0.0,0.0,0.0582010582010582,0.9047619047619048,0.0,0.0,0.0
P5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.5058823529411764,0.0,0.0,0.0,0.0,0.49411764705882355
