,Fp1,P7,TP10,F8,Fp2,AF7,P5,AF8
Fp1,0.24096385542168675,0.0,0.25301204819277107,0.0,0.25301204819277107,0.25301204819277107,0.0,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.03874538745387454,0.0,0.37822878228782286,0.0,0.22140221402214022,0.36162361623616235,0.0,0.0
F8,0.0,0.0,0.0,0.5136612021857924,0.0,0.0,0.0,0.48633879781420764
Fp2,0.055408970976253295,0.0,0.316622691292876,0.0,0.3113456464379947,0.316622691292876,0.0,0.0
AF7,0.03917910447761194,0.0,0.3619402985074627,0.0,0.22388059701492538,0.375,0.0,0.0
P5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5
AF8,0.0,0.0,0.0,0.5027472527472527,0.0,0.0,0.0,0.49725274725274726
