,Fp1,F7,P7,F8,Fp2,AF7,F5,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.4226190476190476,0.0,0.0,0.25,0.3273809523809524,0.0,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,0.5555555555555556,0.0
Fp2,0.0,0.336,0.0,0.0,0.328,0.336,0.0,0.0
AF7,0.0,0.36423841059602646,0.0,0.0,0.2781456953642384,0.3576158940397351,0.0,0.0
F5,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
