,Fp1,F7,P7,F8,Fp2,AF7,F5,AF8
Fp1,0.48792270531400966,0.0,0.0,0.0,0.4074074074074074,0.0,0.0,0.10466988727858294
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.4365217391304348,0.0,0.0,0.0,0.4504347826086956,0.0,0.0,0.11304347826086956
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.33505154639175255,0.0,0.0,0.0,0.33505154639175255,0.0,0.0,0.32989690721649484
