,Fp1,F7,P7,F8,Fp2,AF7,F5,AF8
Fp1,0.6338028169014085,0.0,0.0,0.0,0.36619718309859156,0.0,0.0,0.0
F7,0.0,0.42209631728045327,0.0,0.0,0.1671388101983003,0.41076487252124644,0.0,0.0
P7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.32857142857142857,0.0,0.0,0.3357142857142857,0.3357142857142857
Fp2,0.1145374449339207,0.2599118942731278,0.0,0.0,0.3656387665198238,0.2599118942731278,0.0,0.0
AF7,0.0,0.41388888888888886,0.0,0.0,0.1638888888888889,0.4222222222222222,0.0,0.0
F5,0.0,0.0,0.0,0.32242990654205606,0.0,0.0,0.34345794392523366,0.3341121495327103
AF8,0.0,0.0,0.0,0.3225806451612903,0.0,0.0,0.34101382488479265,0.33640552995391704
