,Fp1,TP9,P7,Fp2,AF7,TP7,P5,PO7
Fp1,0.8166666666666667,0.0,0.0,0.08333333333333333,0.1,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.35294117647058826,0.0,0.0,0.29411764705882354,0.35294117647058826,0.0,0.0,0.0
AF7,0.3888888888888889,0.0,0.0,0.2777777777777778,0.3333333333333333,0.0,0.0,0.0
TP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
