,Fp1,F7,P7,F8,Fp2,AF7,F5,AF8
Fp1,0.48695652173913045,0.0,0.0,0.0,0.41739130434782606,0.09565217391304348,0.0,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Fp2,0.4528301886792453,0.0,0.0,0.0,0.44339622641509435,0.10377358490566038,0.0,0.0
AF7,0.34375,0.0,0.0,0.0,0.34375,0.3125,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
