,frontalpole-rh,insula-rh,parsorbitalis-rh,parstriangularis-lh,pericalcarine-lh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
frontalpole-rh,0.4943820224719101,0.0,0.0,0.10112359550561797,0.16853932584269662,0.02247191011235955,0.21348314606741572,0.0
insula-rh,0.0,0.717391304347826,0.10869565217391304,0.0,0.0,0.0,0.0,0.17391304347826086
parsorbitalis-rh,0.0,0.2413793103448276,0.7241379310344828,0.0,0.0,0.034482758620689655,0.0,0.0
parstriangularis-lh,0.15492957746478872,0.0,0.0,0.29577464788732394,0.2676056338028169,0.0,0.22535211267605634,0.056338028169014086
pericalcarine-lh,0.19318181818181818,0.0,0.0,0.19318181818181818,0.3409090909090909,0.0,0.2727272727272727,0.0
rostralanteriorcingulate-rh,0.0,0.0,0.06521739130434782,0.0,0.0,0.9347826086956522,0.0,0.0
temporalpole-lh,0.2625,0.0,0.0,0.175,0.25,0.0,0.3125,0.0
temporalpole-rh,0.0,0.08888888888888889,0.0,0.13333333333333333,0.044444444444444446,0.0,0.0,0.7333333333333333
