,parsopercularis-lh,parstriangularis-rh,precentral-rh,rostralmiddlefrontal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
parsopercularis-lh,0.30303030303030304,0.30303030303030304,0.2878787878787879,0.0,0.0,0.09090909090909091,0.015151515151515152,0.0
parstriangularis-rh,0.28,0.37333333333333335,0.25333333333333335,0.0,0.0,0.08,0.013333333333333334,0.0
precentral-rh,0.2328767123287671,0.2328767123287671,0.3013698630136986,0.0,0.0,0.1506849315068493,0.0821917808219178,0.0
rostralmiddlefrontal-lh,0.0,0.0,0.0,0.7857142857142857,0.21428571428571427,0.0,0.0,0.0
superiorparietal-rh,0.0,0.0,0.0,0.17647058823529413,0.8235294117647058,0.0,0.0,0.0
superiortemporal-lh,0.04395604395604396,0.04395604395604396,0.0989010989010989,0.0,0.0,0.3516483516483517,0.2857142857142857,0.17582417582417584
superiortemporal-rh,0.0,0.0,0.057971014492753624,0.0,0.0,0.37681159420289856,0.36231884057971014,0.2028985507246377
supramarginal-rh,0.0,0.0,0.0,0.0,0.0,0.32558139534883723,0.27906976744186046,0.3953488372093023
