,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,precentral-rh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
inferiorparietal-rh,0.9705882352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.029411764705882353
parsopercularis-lh,0.0,0.1945288753799392,0.1945288753799392,0.1762917933130699,0.09422492401215805,0.1337386018237082,0.12158054711246201,0.0851063829787234
parstriangularis-rh,0.0,0.19461077844311378,0.20359281437125748,0.17365269461077845,0.09281437125748503,0.1317365269461078,0.11976047904191617,0.08383233532934131
precentral-rh,0.0,0.18152866242038215,0.18152866242038215,0.18152866242038215,0.09872611464968153,0.14012738853503184,0.12738853503184713,0.08917197452229299
superiorparietal-rh,0.0,0.14027149321266968,0.14027149321266968,0.14027149321266968,0.20361990950226244,0.14027149321266968,0.14027149321266968,0.09502262443438914
superiortemporal-lh,0.0,0.15867158671586715,0.15867158671586715,0.15867158671586715,0.11439114391143912,0.15867158671586715,0.14760147601476015,0.1033210332103321
superiortemporal-rh,0.0,0.1517509727626459,0.1517509727626459,0.1517509727626459,0.12062256809338522,0.1517509727626459,0.16342412451361868,0.10894941634241245
supramarginal-rh,0.01507537688442211,0.135678391959799,0.135678391959799,0.135678391959799,0.10552763819095477,0.135678391959799,0.135678391959799,0.20100502512562815
