,parsopercularis-lh,parstriangularis-rh,precentral-lh,precentral-rh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
parsopercularis-lh,0.14945054945054945,0.14945054945054945,0.13186813186813187,0.13846153846153847,0.05934065934065934,0.14945054945054945,0.14505494505494507,0.07692307692307693
parstriangularis-rh,0.14945054945054945,0.14945054945054945,0.13186813186813187,0.13846153846153847,0.05934065934065934,0.14945054945054945,0.14505494505494507,0.07692307692307693
precentral-lh,0.14285714285714285,0.14285714285714285,0.1405152224824356,0.14285714285714285,0.06323185011709602,0.14285714285714285,0.14285714285714285,0.08196721311475409
precentral-rh,0.14545454545454545,0.14545454545454545,0.13636363636363635,0.1431818181818182,0.06136363636363636,0.14545454545454545,0.1431818181818182,0.07954545454545454
superiorparietal-rh,0.13145539906103287,0.13145539906103287,0.13145539906103287,0.13145539906103287,0.1267605633802817,0.13145539906103287,0.13145539906103287,0.08450704225352113
superiortemporal-lh,0.14945054945054945,0.14945054945054945,0.13186813186813187,0.13846153846153847,0.05934065934065934,0.14945054945054945,0.14505494505494507,0.07692307692307693
superiortemporal-rh,0.14732142857142858,0.14732142857142858,0.13392857142857142,0.140625,0.060267857142857144,0.14732142857142858,0.14508928571428573,0.078125
supramarginal-rh,0.13533834586466165,0.13533834586466165,0.13533834586466165,0.13533834586466165,0.06390977443609022,0.13533834586466165,0.13533834586466165,0.12406015037593984
