,caudalanteriorcingulate-lh,insula-lh,lateraloccipital-rh,paracentral-lh,paracentral-rh,posteriorcingulate-lh,posteriorcingulate-rh,rostralanteriorcingulate-lh
caudalanteriorcingulate-lh,0.18,0.08,0.16,0.1,0.08,0.1,0.14,0.16
insula-lh,0.14814814814814814,0.1111111111111111,0.14814814814814814,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.14814814814814814,0.1111111111111111
lateraloccipital-rh,0.15555555555555556,0.08888888888888889,0.15555555555555556,0.1111111111111111,0.08888888888888889,0.1111111111111111,0.15555555555555556,0.13333333333333333
paracentral-lh,0.14285714285714285,0.11428571428571428,0.14285714285714285,0.11428571428571428,0.11428571428571428,0.11428571428571428,0.14285714285714285,0.11428571428571428
paracentral-rh,0.14814814814814814,0.1111111111111111,0.14814814814814814,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.14814814814814814,0.1111111111111111
posteriorcingulate-lh,0.14285714285714285,0.11428571428571428,0.14285714285714285,0.11428571428571428,0.11428571428571428,0.11428571428571428,0.14285714285714285,0.11428571428571428
posteriorcingulate-rh,0.14634146341463414,0.0975609756097561,0.14634146341463414,0.12195121951219512,0.0975609756097561,0.12195121951219512,0.14634146341463414,0.12195121951219512
rostralanteriorcingulate-lh,0.18867924528301888,0.07547169811320754,0.1509433962264151,0.09433962264150944,0.07547169811320754,0.09433962264150944,0.1320754716981132,0.18867924528301888
