,caudalanteriorcingulate-lh,insula-lh,paracentral-lh,paracentral-rh,parstriangularis-lh,posteriorcingulate-lh,posteriorcingulate-rh,rostralanteriorcingulate-lh
caudalanteriorcingulate-lh,0.10344827586206896,0.13793103448275862,0.10344827586206896,0.13793103448275862,0.13793103448275862,0.10344827586206896,0.13793103448275862,0.13793103448275862
insula-lh,0.06666666666666667,0.15,0.13333333333333333,0.15,0.11666666666666667,0.13333333333333333,0.11666666666666667,0.13333333333333333
paracentral-lh,0.06666666666666667,0.15,0.13333333333333333,0.15,0.11666666666666667,0.13333333333333333,0.11666666666666667,0.13333333333333333
paracentral-rh,0.07142857142857142,0.14285714285714285,0.125,0.14285714285714285,0.125,0.125,0.125,0.14285714285714285
parstriangularis-lh,0.09090909090909091,0.13636363636363635,0.11363636363636363,0.13636363636363635,0.13636363636363635,0.11363636363636363,0.13636363636363635,0.13636363636363635
posteriorcingulate-lh,0.06349206349206349,0.15873015873015872,0.14285714285714285,0.14285714285714285,0.1111111111111111,0.14285714285714285,0.1111111111111111,0.12698412698412698
posteriorcingulate-rh,0.09090909090909091,0.13636363636363635,0.11363636363636363,0.13636363636363635,0.13636363636363635,0.11363636363636363,0.13636363636363635,0.13636363636363635
rostralanteriorcingulate-lh,0.0784313725490196,0.13725490196078433,0.11764705882352941,0.13725490196078433,0.13725490196078433,0.11764705882352941,0.13725490196078433,0.13725490196078433
