,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,posteriorcingulate-lh,posteriorcingulate-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.24708304735758407,0.08030199039121483,0.07343857240905971,0.04804392587508579,0.22786547700754975,0.16540837336993822,0.08236101578586136,0.07549759780370624
frontalpole-lh,0.051381692573402415,0.18350604490500863,0.17443868739205526,0.14982728842832468,0.07383419689119171,0.09369602763385147,0.10233160621761658,0.17098445595854922
frontalpole-rh,0.04714098646879092,0.17765168048886948,0.18463553033609778,0.15800960279353993,0.06547359231776517,0.08555216062854648,0.1003928415539066,0.18114360541248364
medialorbitofrontal-lh,0.03578732106339468,0.1794478527607362,0.18507157464212678,0.18404907975460122,0.04805725971370143,0.07157464212678936,0.11094069529652352,0.18507157464212678
posteriorcingulate-lh,0.1935669155657668,0.09649626651349799,0.08443423319931075,0.051694428489373924,0.25674899483055713,0.16829408385985067,0.06892590465249857,0.07983917288914417
posteriorcingulate-rh,0.1393489434608795,0.12221587664191891,0.1102227298686465,0.07766990291262135,0.1690462592804112,0.19360365505425473,0.08223872073101085,0.105653912050257
rostralanteriorcingulate-lh,0.07598978288633461,0.15070242656449553,0.1475095785440613,0.13856960408684546,0.0772669220945083,0.09259259259259259,0.16922094508301405,0.14814814814814814
rostralanteriorcingulate-rh,0.048535198950590296,0.17446436379536512,0.18277219064276345,0.15828596414516835,0.062090074333187584,0.08220376038478355,0.10188019239177962,0.18976825535636205
