,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,posteriorcingulate-lh,posteriorcingulate-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.222684703433923,0.07596253902185224,0.06971904266389178,0.06763787721123829,0.17845993756503642,0.15764828303850156,0.12643080124869926,0.10145681581685743
frontalpole-lh,0.06521739130434782,0.2023070097604259,0.18411712511091394,0.15483584738243122,0.05456965394853593,0.06699201419698314,0.11490683229813664,0.15705412599822538
frontalpole-rh,0.06053811659192825,0.18834080717488788,0.19461883408071748,0.16502242152466368,0.04977578475336323,0.05784753363228699,0.12062780269058296,0.16322869955156952
medialorbitofrontal-lh,0.059144676979071886,0.16060054595086443,0.16924476797088261,0.1942675159235669,0.048225659690627844,0.056414922656960874,0.13148316651501366,0.18061874431301184
posteriorcingulate-lh,0.19737592698231604,0.06959498003422704,0.06274957216200798,0.06046776953793497,0.21505989731888192,0.19224187107815174,0.11123787792355962,0.09127210496292071
posteriorcingulate-rh,0.1691542288557214,0.08181315644002211,0.07075732448866777,0.0685461580983969,0.18794914317302377,0.20563847429519072,0.11774461028192372,0.09839690436705362
rostralanteriorcingulate-lh,0.10784313725490197,0.11675579322638147,0.12121212121212122,0.12967914438502673,0.0873440285204991,0.09536541889483066,0.1840463458110517,0.15775401069518716
rostralanteriorcingulate-rh,0.07778668805132317,0.14314354450681635,0.1471531676022454,0.16078588612670408,0.06455493183640738,0.07177225340817964,0.14153969526864474,0.19326383319967924
