,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,frontalpole-lh,frontalpole-rh,paracentral-rh,posteriorcingulate-rh,rostralanteriorcingulate-lh,rostralmiddlefrontal-lh
caudalanteriorcingulate-lh,0.138581223628692,0.1372626582278481,0.09375,0.11260548523206751,0.13673523206751054,0.13699894514767932,0.11695675105485231,0.1271097046413502
caudalanteriorcingulate-rh,0.13561320754716982,0.1374475890985325,0.09499475890985325,0.11373165618448637,0.13692348008385744,0.13508909853249476,0.11805555555555555,0.1281446540880503
frontalpole-lh,0.10926328877836494,0.11143922909543053,0.15620142990363692,0.14034815045073049,0.11097295617034504,0.10864159154491762,0.13677339135840846,0.126359962698166
frontalpole-rh,0.11524315488353086,0.11715025200926305,0.12409753439585887,0.14248739953684783,0.11674158833946328,0.11469826999046451,0.1393543114017164,0.1302274894428552
paracentral-rh,0.13550848572556243,0.13735034863833706,0.09498750164452045,0.11380081568214709,0.13695566372845677,0.13498223917905539,0.11814234969083015,0.12827259571109065
posteriorcingulate-rh,0.1375612339467761,0.1375612339467761,0.09360518999073215,0.11253806434529326,0.13689924533298028,0.13782602939229446,0.11690718919634582,0.1271018138488018
rostralanteriorcingulate-lh,0.11718437541661111,0.11905079322756966,0.11838421543794161,0.13744834022130384,0.11865084655379282,0.11665111318490867,0.14078122916944408,0.13184908678842822
rostralmiddlefrontal-lh,0.1242688158065774,0.12608865202131808,0.1067203951644352,0.12530872221500064,0.12569868711815937,0.12374886260236578,0.12959833614974653,0.138567528922397
