,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,frontalpole-lh,frontalpole-rh,posteriorcingulate-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,rostralmiddlefrontal-lh
caudalanteriorcingulate-lh,0.1326978552615076,0.1319453154396087,0.11451147623228396,0.1230402608804716,0.13181989213595885,0.1224131443622225,0.12090806471842468,0.12266399096952214
caudalanteriorcingulate-rh,0.1328803322008305,0.13325783314458287,0.11413111866112999,0.1226878067195168,0.1321253303133258,0.12205863847992954,0.1205486347049201,0.12231030577576443
frontalpole-lh,0.1174866934960405,0.11670777619109438,0.1347526937556796,0.12722315980786705,0.11670777619109438,0.1285213553161106,0.13007918992600287,0.1285213553161106
frontalpole-rh,0.120376097983422,0.11963379933193122,0.12223184461214895,0.12965483112705678,0.11963379933193122,0.12990226401088706,0.1285413831498206,0.13002598045280217
posteriorcingulate-rh,0.13241032095657645,0.13203272498426682,0.11415984896161108,0.12271869100062932,0.13366897419760856,0.12208936438011328,0.12057898049087476,0.1223410950283197
rostralanteriorcingulate-lh,0.1196982811920366,0.11895634969704463,0.12340793866699641,0.12897242487943614,0.11895634969704463,0.1302089773710894,0.1297143563744281,0.13008532212192409
rostralanteriorcingulate-rh,0.11902390438247012,0.11827689243027889,0.12574701195219123,0.12836155378486055,0.11827689243027889,0.12960657370517928,0.13110059760956175,0.12960657370517928
rostralmiddlefrontal-lh,0.11976787257686135,0.11902704037535498,0.12322508951722434,0.12902827509569081,0.11902704037535498,0.13013952339795037,0.1295221632300284,0.13026299543153474
