,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,posteriorcingulate-lh,posteriorcingulate-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.24411764705882352,0.08970588235294118,0.06764705882352941,0.033823529411764704,0.2426470588235294,0.21470588235294116,0.061764705882352944,0.045588235294117645
frontalpole-lh,0.06481481481481481,0.27983539094650206,0.2448559670781893,0.05864197530864197,0.09876543209876543,0.10802469135802469,0.07818930041152264,0.0668724279835391
frontalpole-rh,0.05375139977603583,0.2698768197088466,0.2732362821948488,0.06382978723404255,0.09070548712206047,0.09070548712206047,0.0851063829787234,0.07278835386338185
medialorbitofrontal-lh,0.05813953488372093,0.13488372093023257,0.13488372093023257,0.1325581395348837,0.13488372093023257,0.13488372093023257,0.13488372093023257,0.13488372093023257
posteriorcingulate-lh,0.18171926006528835,0.10337323177366703,0.08705114254624592,0.062023939064200215,0.21653971708378672,0.19586507072905332,0.08269858541893363,0.07072905331882481
posteriorcingulate-rh,0.15879828326180256,0.10944206008583691,0.08583690987124463,0.0611587982832618,0.194206008583691,0.23927038626609443,0.0815450643776824,0.06974248927038626
rostralanteriorcingulate-lh,0.08,0.14,0.14,0.10363636363636364,0.14,0.14,0.13818181818181818,0.11818181818181818
rostralanteriorcingulate-rh,0.06804123711340206,0.1360824742268041,0.1360824742268041,0.11752577319587629,0.1360824742268041,0.1360824742268041,0.1360824742268041,0.13402061855670103
