,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.19013035381750465,0.18361266294227188,0.09776536312849161,0.09720670391061452,0.10391061452513967,0.11452513966480447,0.1,0.11284916201117319
caudalanteriorcingulate-rh,0.18007246376811595,0.18478260869565216,0.09963768115942029,0.09927536231884058,0.10579710144927536,0.11684782608695653,0.09909420289855073,0.1144927536231884
frontalpole-lh,0.07559549279703323,0.07930395093424618,0.14648409641991156,0.14520039937241477,0.14377406931964057,0.13307659392383397,0.14120667522464697,0.1353587220082727
frontalpole-rh,0.07561220105971646,0.07933552914220249,0.14549620506945438,0.14578261492195332,0.14377774595446083,0.13303737648575112,0.1416296720607189,0.1353286553057425
medialorbitofrontal-lh,0.07922461019806153,0.08287680854052536,0.1404691670178396,0.13990729034976823,0.14594746453153531,0.13653603034134007,0.1373788453434471,0.1376597836774828
medialorbitofrontal-rh,0.08818517466628799,0.09272933825617723,0.13135472877023574,0.13078670832149958,0.13689292814541323,0.14725930133484805,0.12851462652655496,0.14427719397898325
rostralanteriorcingulate-lh,0.07776655605251767,0.0794979079497908,0.1434136488241235,0.14326936949935073,0.1419708555763959,0.13172702351752993,0.14831914586639736,0.1340354927138941
rostralanteriorcingulate-rh,0.08644067796610169,0.09011299435028249,0.13290960451977402,0.1323446327683616,0.13757062146892654,0.1440677966101695,0.13008474576271187,0.14646892655367233
