,F7,O1,TP10,FT10,F8,AF7,AF3,AF8
F7,0.5150537634408602,0.0,0.16559139784946236,0.0,0.0,0.3193548387096774,0.0,0.0
O1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.33405639913232105,0.0,0.3318872017353579,0.0,0.0,0.33405639913232105,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.37037037037037035,0.0,0.2689210950080515,0.3607085346215781
AF7,0.39759036144578314,0.0,0.20615796519410978,0.0,0.0,0.3962516733601071,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.30505415162454874,0.0,0.34657039711191334,0.3483754512635379
AF8,0.0,0.0,0.0,0.0,0.3294460641399417,0.0,0.2813411078717201,0.3892128279883382
