,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,paracentral-rh,precuneus-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,superiorparietal-rh
frontalpole-lh,0.21568627450980393,0.23529411764705882,0.0,0.0,0.0784313725490196,0.23529411764705882,0.0,0.23529411764705882
frontalpole-rh,0.022181146025878003,0.2846580406654344,0.0,0.14602587800369685,0.11645101663585952,0.20702402957486138,0.0,0.22365988909426987
medialorbitofrontal-lh,0.0,0.0,0.6320474777448071,0.0,0.0,0.0,0.36795252225519287,0.0
paracentral-rh,0.0,0.1807511737089202,0.0,0.39906103286384975,0.11502347417840375,0.09389671361502347,0.0,0.2112676056338028
precuneus-rh,0.0045871559633027525,0.1444954128440367,0.0,0.11697247706422019,0.46788990825688076,0.12155963302752294,0.0,0.1444954128440367
rostralanteriorcingulate-lh,0.020477815699658702,0.19795221843003413,0.0,0.07167235494880546,0.09385665529010238,0.4726962457337884,0.0,0.14334470989761092
rostralanteriorcingulate-rh,0.0,0.0,0.35795454545454547,0.0,0.0,0.0,0.6420454545454546,0.0
superiorparietal-rh,0.024,0.238,0.0,0.184,0.126,0.164,0.0,0.264
