,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF4,F2,FCz
Fp1,0.054104477611940295,0.0,0.0,0.0018656716417910447,0.0,0.0,0.024253731343283583,0.0,0.0,0.014925373134328358,0.009328358208955223,0.0,0.009328358208955223,0.0,0.03171641791044776,0.0,0.05783582089552239,0.0,0.0,0.0,0.009328358208955223,0.0,0.0,0.0,0.0,0.041044776119402986,0.0,0.054104477611940295,0.0,0.0,0.04477611940298507,0.0,0.0,0.005597014925373134,0.0,0.016791044776119403,0.03731343283582089,0.05783582089552239,0.05783582089552239,0.0,0.0,0.055970149253731345,0.054104477611940295,0.0,0.0,0.03917910447761194,0.0,0.04477611940298507,0.014925373134328358,0.016791044776119403,0.022388059701492536,0.029850746268656716,0.055970149253731345,0.014925373134328358,0.009328358208955223,0.04477611940298507,0.018656716417910446,0.0,0.0,0.041044776119402986,0.009328358208955223,0.0
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.0,0.0,0.048414023372287146,0.02337228714524207,0.05175292153589316,0.041736227045075125,0.00333889816360601,0.03171953255425709,0.0,0.0,0.001669449081803005,0.05008347245409015,0.001669449081803005,0.05175292153589316,0.001669449081803005,0.05175292153589316,0.0,0.0333889816360601,0.04006677796327212,0.021702838063439065,0.0,0.0,0.03171953255425709,0.03171953255425709,0.05008347245409015,0.0,0.0,0.001669449081803005,0.005008347245409015,0.01001669449081803,0.0,0.04006677796327212,0.0,0.0,0.00667779632721202,0.00333889816360601,0.0,0.001669449081803005,0.001669449081803005,0.038397328881469114,0.05175292153589316,0.00333889816360601,0.00333889816360601,0.038397328881469114,0.03672787979966611,0.001669449081803005,0.0333889816360601,0.0,0.0,0.0,0.00333889816360601,0.00333889816360601,0.00333889816360601,0.0,0.0,0.00333889816360601,0.001669449081803005,0.038397328881469114,0.05008347245409015,0.0,0.005008347245409015,0.04674457429048414
F7,0.00847457627118644,0.0,0.03389830508474576,0.03954802259887006,0.03389830508474576,0.02824858757062147,0.014124293785310734,0.03672316384180791,0.0,0.0,0.011299435028248588,0.031073446327683617,0.011299435028248588,0.031073446327683617,0.011299435028248588,0.031073446327683617,0.00847457627118644,0.03389830508474576,0.02824858757062147,0.031073446327683617,0.0,0.0,0.02824858757062147,0.02824858757062147,0.031073446327683617,0.0,0.0,0.011299435028248588,0.002824858757062147,0.01694915254237288,0.002824858757062147,0.031073446327683617,0.0,0.0,0.005649717514124294,0.014124293785310734,0.0,0.011299435028248588,0.011299435028248588,0.02824858757062147,0.031073446327683617,0.014124293785310734,0.014124293785310734,0.031073446327683617,0.031073446327683617,0.011299435028248588,0.031073446327683617,0.005649717514124294,0.0,0.0,0.014124293785310734,0.014124293785310734,0.014124293785310734,0.0,0.00847457627118644,0.014124293785310734,0.011299435028248588,0.02824858757062147,0.031073446327683617,0.002824858757062147,0.01694915254237288,0.02824858757062147
FT9,0.0,0.0,0.04854368932038835,0.022653721682847898,0.05177993527508091,0.040453074433656956,0.003236245954692557,0.030744336569579287,0.0,0.0,0.0016181229773462784,0.05177993527508091,0.0016181229773462784,0.05501618122977346,0.0016181229773462784,0.05501618122977346,0.0,0.032362459546925564,0.038834951456310676,0.021035598705501618,0.0,0.0,0.030744336569579287,0.030744336569579287,0.05177993527508091,0.0,0.0,0.0016181229773462784,0.0048543689320388345,0.009708737864077669,0.0,0.038834951456310676,0.0,0.0,0.006472491909385114,0.003236245954692557,0.0,0.0016181229773462784,0.0016181229773462784,0.0372168284789644,0.05501618122977346,0.003236245954692557,0.003236245954692557,0.0372168284789644,0.03559870550161812,0.0016181229773462784,0.032362459546925564,0.0,0.0,0.0,0.003236245954692557,0.003236245954692557,0.003236245954692557,0.0,0.0,0.003236245954692557,0.0016181229773462784,0.0372168284789644,0.05177993527508091,0.0,0.0048543689320388345,0.04854368932038835
FC5,0.0,0.0,0.05009276437847866,0.022263450834879406,0.05009276437847866,0.04638218923933209,0.0,0.03153988868274583,0.0,0.0,0.0,0.05009276437847866,0.0,0.05194805194805195,0.0,0.05194805194805195,0.0,0.03525046382189239,0.04452690166975881,0.022263450834879406,0.0,0.0,0.03525046382189239,0.03525046382189239,0.05009276437847866,0.0,0.0,0.0,0.0055658627087198514,0.0074211502782931356,0.0,0.04452690166975881,0.0,0.0,0.0074211502782931356,0.0,0.0,0.0,0.0,0.04267161410018553,0.05194805194805195,0.0,0.0,0.04267161410018553,0.04081632653061224,0.0,0.03710575139146568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04267161410018553,0.05009276437847866,0.0,0.0018552875695732839,0.04823747680890538
FC1,0.04285714285714286,0.0,0.0,0.008571428571428572,0.0,0.0,0.04,0.002857142857142857,0.0,0.005714285714285714,0.02,0.0,0.02,0.0,0.045714285714285714,0.0,0.04285714285714286,0.0,0.0,0.0,0.002857142857142857,0.0,0.0,0.0,0.0,0.03428571428571429,0.0,0.045714285714285714,0.0,0.002857142857142857,0.037142857142857144,0.0,0.0,0.002857142857142857,0.0,0.03142857142857143,0.03142857142857143,0.045714285714285714,0.045714285714285714,0.0,0.0,0.045714285714285714,0.045714285714285714,0.0,0.0,0.045714285714285714,0.0,0.04,0.008571428571428572,0.011428571428571429,0.04,0.045714285714285714,0.045714285714285714,0.008571428571428572,0.017142857142857144,0.045714285714285714,0.03428571428571429,0.0,0.0,0.037142857142857144,0.02,0.0
C3,0.002304147465437788,0.0,0.041474654377880185,0.03456221198156682,0.041474654377880185,0.03686635944700461,0.0069124423963133645,0.041474654377880185,0.0,0.0,0.004608294930875576,0.03917050691244239,0.004608294930875576,0.03917050691244239,0.004608294930875576,0.03917050691244239,0.002304147465437788,0.03917050691244239,0.03686635944700461,0.029953917050691243,0.0,0.0,0.03456221198156682,0.03456221198156682,0.03917050691244239,0.0,0.0,0.004608294930875576,0.0069124423963133645,0.013824884792626729,0.0,0.03686635944700461,0.0,0.0,0.009216589861751152,0.0069124423963133645,0.0,0.004608294930875576,0.004608294930875576,0.03686635944700461,0.03917050691244239,0.0069124423963133645,0.0069124423963133645,0.03686635944700461,0.03686635944700461,0.004608294930875576,0.03686635944700461,0.0,0.0,0.0,0.0069124423963133645,0.0069124423963133645,0.0069124423963133645,0.0,0.002304147465437788,0.0069124423963133645,0.004608294930875576,0.03456221198156682,0.03917050691244239,0.0,0.009216589861751152,0.03686635944700461
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.05517241379310345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04827586206896552,0.0,0.0,0.0,0.0,0.020689655172413793,0.0,0.05517241379310345,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.05517241379310345,0.0,0.04827586206896552,0.0,0.0,0.05517241379310345,0.0,0.0,0.020689655172413793,0.0,0.0,0.05517241379310345,0.05517241379310345,0.05517241379310345,0.0,0.0,0.04827586206896552,0.041379310344827586,0.0,0.0,0.034482758620689655,0.0,0.04827586206896552,0.041379310344827586,0.041379310344827586,0.0,0.006896551724137931,0.04827586206896552,0.041379310344827586,0.0,0.034482758620689655,0.006896551724137931,0.0,0.0,0.04827586206896552,0.0,0.0
CP5,0.04242424242424243,0.0,0.0,0.012121212121212121,0.0,0.0,0.04242424242424243,0.0,0.0,0.0,0.03636363636363636,0.0,0.03636363636363636,0.0,0.04242424242424243,0.0,0.04242424242424243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024242424242424242,0.0,0.04242424242424243,0.0,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.04242424242424243,0.01818181818181818,0.04242424242424243,0.04242424242424243,0.0,0.0,0.04242424242424243,0.04242424242424243,0.0,0.0,0.04242424242424243,0.0,0.03636363636363636,0.006060606060606061,0.012121212121212121,0.04242424242424243,0.04242424242424243,0.04242424242424243,0.006060606060606061,0.03636363636363636,0.04242424242424243,0.04242424242424243,0.0,0.0,0.030303030303030304,0.03636363636363636,0.0
CP1,0.0,0.0,0.049019607843137254,0.021241830065359478,0.05392156862745098,0.04084967320261438,0.0016339869281045752,0.029411764705882353,0.0,0.0,0.0,0.05392156862745098,0.0,0.058823529411764705,0.0,0.058823529411764705,0.0,0.032679738562091505,0.0392156862745098,0.021241830065359478,0.0,0.0,0.03104575163398693,0.03104575163398693,0.05555555555555555,0.0,0.0,0.0,0.004901960784313725,0.008169934640522876,0.0,0.0392156862745098,0.0,0.0,0.006535947712418301,0.0016339869281045752,0.0,0.0,0.0,0.03758169934640523,0.058823529411764705,0.0016339869281045752,0.0016339869281045752,0.03758169934640523,0.03594771241830065,0.0,0.032679738562091505,0.0,0.0,0.0,0.0016339869281045752,0.0016339869281045752,0.0016339869281045752,0.0,0.0,0.0016339869281045752,0.0,0.03758169934640523,0.05555555555555555,0.0,0.0032679738562091504,0.05228758169934641
Pz,0.04242424242424243,0.0,0.0,0.012121212121212121,0.0,0.0,0.04242424242424243,0.0,0.0,0.0,0.03636363636363636,0.0,0.03636363636363636,0.0,0.04242424242424243,0.0,0.04242424242424243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024242424242424242,0.0,0.04242424242424243,0.0,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.04242424242424243,0.01818181818181818,0.04242424242424243,0.04242424242424243,0.0,0.0,0.04242424242424243,0.04242424242424243,0.0,0.0,0.04242424242424243,0.0,0.03636363636363636,0.006060606060606061,0.012121212121212121,0.04242424242424243,0.04242424242424243,0.04242424242424243,0.006060606060606061,0.03636363636363636,0.04242424242424243,0.04242424242424243,0.0,0.0,0.030303030303030304,0.03636363636363636,0.0
P3,0.0,0.0,0.04790419161676647,0.019461077844311378,0.05239520958083832,0.040419161676646706,0.0014970059880239522,0.02694610778443114,0.0,0.0,0.0,0.05389221556886228,0.0,0.0718562874251497,0.0,0.06736526946107785,0.0,0.029940119760479042,0.038922155688622756,0.019461077844311378,0.0,0.0,0.02844311377245509,0.02844311377245509,0.059880239520958084,0.0,0.0,0.0,0.004491017964071856,0.0074850299401197605,0.0,0.03592814371257485,0.0,0.0,0.005988023952095809,0.0014970059880239522,0.0,0.0,0.0,0.03592814371257485,0.06287425149700598,0.0014970059880239522,0.0014970059880239522,0.0344311377245509,0.03293413173652695,0.0,0.029940119760479042,0.0,0.0,0.0,0.0014970059880239522,0.0014970059880239522,0.0014970059880239522,0.0,0.0,0.0014970059880239522,0.0,0.03592814371257485,0.059880239520958084,0.0,0.0029940119760479044,0.05389221556886228
P7,0.04656862745098039,0.0,0.0,0.004901960784313725,0.0,0.0,0.031862745098039214,0.0,0.0,0.012254901960784314,0.014705882352941176,0.0,0.014705882352941176,0.0,0.041666666666666664,0.0,0.04656862745098039,0.0,0.0,0.0,0.00980392156862745,0.0,0.0,0.0,0.0,0.0392156862745098,0.0,0.04656862745098039,0.0,0.0,0.041666666666666664,0.0,0.0,0.007352941176470588,0.0,0.024509803921568627,0.03431372549019608,0.04656862745098039,0.04656862745098039,0.0,0.0,0.04656862745098039,0.04656862745098039,0.0,0.0,0.04656862745098039,0.0,0.04411764705882353,0.014705882352941176,0.01715686274509804,0.031862745098039214,0.03676470588235294,0.04656862745098039,0.014705882352941176,0.014705882352941176,0.04656862745098039,0.02696078431372549,0.0,0.0,0.041666666666666664,0.014705882352941176,0.0
O1,0.0,0.0,0.04819277108433735,0.01957831325301205,0.05271084337349398,0.04066265060240964,0.0015060240963855422,0.02710843373493976,0.0,0.0,0.0,0.05421686746987952,0.0,0.0677710843373494,0.0,0.06626506024096386,0.0,0.030120481927710843,0.0391566265060241,0.01957831325301205,0.0,0.0,0.0286144578313253,0.0286144578313253,0.060240963855421686,0.0,0.0,0.0,0.004518072289156626,0.007530120481927711,0.0,0.03614457831325301,0.0,0.0,0.006024096385542169,0.0015060240963855422,0.0,0.0,0.0,0.03614457831325301,0.06325301204819277,0.0015060240963855422,0.0015060240963855422,0.03463855421686747,0.03313253012048193,0.0,0.030120481927710843,0.0,0.0,0.0,0.0015060240963855422,0.0015060240963855422,0.0015060240963855422,0.0,0.0,0.0015060240963855422,0.0,0.03614457831325301,0.060240963855421686,0.0,0.0030120481927710845,0.05421686746987952
Oz,0.05410122164048865,0.0,0.0,0.0017452006980802793,0.0,0.0,0.02268760907504363,0.0,0.0,0.013961605584642234,0.008726003490401396,0.0,0.008726003490401396,0.0,0.029668411867364748,0.0,0.06108202443280977,0.0,0.0,0.0,0.008726003490401396,0.0,0.0,0.0,0.0,0.038394415357766144,0.0,0.055846422338568937,0.0,0.0,0.04363001745200698,0.0,0.0,0.005235602094240838,0.0,0.015706806282722512,0.034904013961605584,0.06108202443280977,0.06282722513089005,0.0,0.0,0.06108202443280977,0.059336823734729496,0.0,0.0,0.038394415357766144,0.0,0.04363001745200698,0.013961605584642234,0.015706806282722512,0.020942408376963352,0.027923211169284468,0.06108202443280977,0.013961605584642234,0.008726003490401396,0.04363001745200698,0.017452006980802792,0.0,0.0,0.038394415357766144,0.008726003490401396,0.0
O2,0.0,0.0,0.04504504504504504,0.03153153153153153,0.04504504504504504,0.04054054054054054,0.0045045045045045045,0.04054054054054054,0.0,0.0,0.0022522522522522522,0.04279279279279279,0.0022522522522522522,0.04279279279279279,0.0022522522522522522,0.04279279279279279,0.0,0.04054054054054054,0.04054054054054054,0.02927927927927928,0.0,0.0,0.033783783783783786,0.033783783783783786,0.04279279279279279,0.0,0.0,0.0022522522522522522,0.006756756756756757,0.013513513513513514,0.0,0.04054054054054054,0.0,0.0,0.009009009009009009,0.0045045045045045045,0.0,0.0022522522522522522,0.0022522522522522522,0.038288288288288286,0.04279279279279279,0.0045045045045045045,0.0045045045045045045,0.04054054054054054,0.038288288288288286,0.0022522522522522522,0.036036036036036036,0.0,0.0,0.0,0.0045045045045045045,0.0045045045045045045,0.0045045045045045045,0.0,0.0,0.0045045045045045045,0.0022522522522522522,0.038288288288288286,0.04279279279279279,0.0,0.006756756756756757,0.04054054054054054
P4,0.0,0.0,0.04905660377358491,0.022641509433962263,0.04905660377358491,0.04716981132075472,0.0,0.03207547169811321,0.0,0.0,0.0,0.04905660377358491,0.0,0.0509433962264151,0.0,0.0509433962264151,0.0,0.035849056603773584,0.045283018867924525,0.022641509433962263,0.0,0.0,0.035849056603773584,0.035849056603773584,0.04905660377358491,0.0,0.0,0.0,0.005660377358490566,0.007547169811320755,0.0,0.045283018867924525,0.0,0.0,0.007547169811320755,0.0,0.0,0.0,0.0,0.04339622641509434,0.0509433962264151,0.0,0.0,0.04339622641509434,0.04150943396226415,0.0,0.03773584905660377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04339622641509434,0.04905660377358491,0.0,0.0018867924528301887,0.04716981132075472
