,bankssts-lh,bankssts-rh,fusiform-rh,inferiorparietal-rh,lateraloccipital-rh,middletemporal-rh,parahippocampal-rh,temporalpole-rh
bankssts-lh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bankssts-rh,0.0,0.15853658536585366,0.13414634146341464,0.15853658536585366,0.14634146341463414,0.15853658536585366,0.12195121951219512,0.12195121951219512
fusiform-rh,0.0,0.13978494623655913,0.15053763440860216,0.13978494623655913,0.15053763440860216,0.13978494623655913,0.13978494623655913,0.13978494623655913
inferiorparietal-rh,0.0,0.15853658536585366,0.13414634146341464,0.15853658536585366,0.14634146341463414,0.15853658536585366,0.12195121951219512,0.12195121951219512
lateraloccipital-rh,0.0,0.15730337078651685,0.1348314606741573,0.15730337078651685,0.14606741573033707,0.15730337078651685,0.12359550561797752,0.12359550561797752
middletemporal-rh,0.0,0.15853658536585366,0.13414634146341464,0.15853658536585366,0.14634146341463414,0.15853658536585366,0.12195121951219512,0.12195121951219512
parahippocampal-rh,0.0,0.13043478260869565,0.16304347826086957,0.13043478260869565,0.14130434782608695,0.13043478260869565,0.15217391304347827,0.15217391304347827
temporalpole-rh,0.0,0.1276595744680851,0.1595744680851064,0.1276595744680851,0.13829787234042554,0.1276595744680851,0.1595744680851064,0.1595744680851064
