,bankssts-lh,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,lateraloccipital-lh,lateralorbitofrontal-lh,medialorbitofrontal-lh,parsorbitalis-lh
bankssts-lh,0.6481481481481481,0.0,0.0,0.0,0.35185185185185186,0.0,0.0,0.0
caudalanteriorcingulate-lh,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
frontalpole-lh,0.0,0.0,0.2966101694915254,0.03389830508474576,0.0,0.2796610169491525,0.2627118644067797,0.1271186440677966
frontalpole-rh,0.0,0.0,0.1702127659574468,0.7659574468085106,0.0,0.0425531914893617,0.02127659574468085,0.0
lateraloccipital-lh,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0
lateralorbitofrontal-lh,0.0,0.0,0.2396694214876033,0.0,0.0,0.2892561983471074,0.2975206611570248,0.17355371900826447
medialorbitofrontal-lh,0.0,0.0,0.225,0.0,0.0,0.275,0.3,0.2
parsorbitalis-lh,0.0,0.0,0.14285714285714285,0.0,0.0,0.22077922077922077,0.2597402597402597,0.37662337662337664
