,bankssts-lh,bankssts-rh,fusiform-rh,inferiorparietal-rh,lateraloccipital-rh,middletemporal-rh,parahippocampal-rh,temporalpole-rh
bankssts-lh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bankssts-rh,0.0,0.16883116883116883,0.12987012987012986,0.15584415584415584,0.15584415584415584,0.16883116883116883,0.1038961038961039,0.11688311688311688
fusiform-rh,0.0,0.13953488372093023,0.1511627906976744,0.1511627906976744,0.1511627906976744,0.13953488372093023,0.12790697674418605,0.13953488372093023
inferiorparietal-rh,0.0,0.16666666666666666,0.13095238095238096,0.15476190476190477,0.15476190476190477,0.16666666666666666,0.10714285714285714,0.11904761904761904
lateraloccipital-rh,0.0,0.16666666666666666,0.13095238095238096,0.15476190476190477,0.15476190476190477,0.16666666666666666,0.10714285714285714,0.11904761904761904
middletemporal-rh,0.0,0.16883116883116883,0.12987012987012986,0.15584415584415584,0.15584415584415584,0.16883116883116883,0.1038961038961039,0.11688311688311688
parahippocampal-rh,0.0,0.12195121951219512,0.15853658536585366,0.13414634146341464,0.13414634146341464,0.12195121951219512,0.15853658536585366,0.17073170731707318
temporalpole-rh,0.0,0.12643678160919541,0.16091954022988506,0.13793103448275862,0.13793103448275862,0.12643678160919541,0.14942528735632185,0.16091954022988506
