,P7,AF7,AF3,TP7,P5,PO7,PO3,POz
P7,0.6666666666666666,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.2
AF7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO7,0.375,0.0,0.0,0.0,0.0,0.25,0.0,0.375
PO3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.4444444444444444,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.3333333333333333
