,P7,Oz,AF7,TP7,PO7,PO3,PO8,AF8
P7,0.53125,0.0,0.0,0.0,0.40625,0.0,0.0,0.0625
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
PO7,0.4642857142857143,0.0,0.0,0.0,0.4642857142857143,0.0,0.0,0.07142857142857142
PO3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.375,0.0,0.0,0.0,0.375,0.0,0.0,0.25
