,F3,FT9,AF7,AF3,AFz,TP7,PO3,AF8
F3,0.4375,0.0,0.0,0.0,0.0,0.0,0.5,0.0625
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO3,0.2,0.0,0.0,0.0,0.0,0.0,0.7714285714285715,0.02857142857142857
AF8,0.4,0.0,0.0,0.0,0.0,0.0,0.4,0.2
