,P7,AF7,AF3,TP7,P5,PO7,PO3,POz
P7,0.3,0.0,0.0,0.0,0.0,0.35,0.0,0.35
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
PO7,0.23076923076923078,0.0,0.0,0.0,0.0,0.46153846153846156,0.0,0.3076923076923077
PO3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.2608695652173913,0.0,0.0,0.0,0.0,0.391304347826087,0.0,0.34782608695652173
