,entorhinal-lh,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-lh,medialorbitofrontal-lh,parsorbitalis-rh,temporalpole-lh,temporalpole-rh
entorhinal-lh,0.40540540540540543,0.0,0.05405405405405406,0.06756756756756757,0.2072072072072072,0.12612612612612611,0.13963963963963963,0.0
frontalpole-lh,0.0,0.45901639344262296,0.0,0.2786885245901639,0.09836065573770492,0.16393442622950818,0.0,0.0
frontalpole-rh,0.16666666666666666,0.0,0.59375,0.041666666666666664,0.03125,0.07291666666666667,0.09375,0.0
lateralorbitofrontal-lh,0.08666666666666667,0.12,0.04,0.36666666666666664,0.26,0.10666666666666667,0.02,0.0
medialorbitofrontal-lh,0.12539184952978055,0.03134796238244514,0.009404388714733543,0.14106583072100312,0.5078369905956113,0.10031347962382445,0.047021943573667714,0.03761755485893417
parsorbitalis-rh,0.128,0.032,0.036,0.068,0.12,0.464,0.144,0.008
temporalpole-lh,0.22699386503067484,0.0,0.04294478527607362,0.03067484662576687,0.1165644171779141,0.24539877300613497,0.3374233128834356,0.0
temporalpole-rh,0.0,0.0,0.0,0.0,0.10989010989010989,0.04395604395604396,0.0,0.8461538461538461
