,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-rh,medialorbitofrontal-rh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-lh,temporalpole-lh
frontalpole-lh,0.7065573770491803,0.13934426229508196,0.022950819672131147,0.0,0.0,0.03770491803278689,0.08032786885245902,0.013114754098360656
frontalpole-rh,0.12091038406827881,0.5675675675675675,0.09246088193456614,0.06827880512091039,0.005689900426742532,0.0,0.10526315789473684,0.03982930298719772
lateralorbitofrontal-rh,0.01864406779661017,0.13559322033898305,0.4033898305084746,0.2016949152542373,0.0,0.0,0.21694915254237288,0.023728813559322035
medialorbitofrontal-rh,0.0,0.08732876712328767,0.2054794520547945,0.4332191780821918,0.0,0.0,0.21404109589041095,0.059931506849315065
parahippocampal-lh,0.0,0.00423728813559322,0.0,0.0,0.9809322033898306,0.014830508474576272,0.0,0.0
parahippocampal-rh,0.06086956521739131,0.0,0.0,0.0,0.014492753623188406,0.9246376811594202,0.0,0.0
rostralanteriorcingulate-lh,0.05898491083676269,0.10699588477366255,0.1646090534979424,0.17695473251028807,0.0,0.0,0.4224965706447188,0.06995884773662552
temporalpole-lh,0.021739130434782608,0.05434782608695652,0.02391304347826087,0.07173913043478261,0.0,0.0,0.10217391304347827,0.7260869565217392
