,entorhinal-lh,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-rh,parsorbitalis-rh,rostralanteriorcingulate-rh,temporalpole-lh,transversetemporal-rh
entorhinal-lh,0.773841961852861,0.05994550408719346,0.0027247956403269754,0.043596730245231606,0.04087193460490463,0.03814713896457766,0.04087193460490463,0.0
frontalpole-lh,0.033973412112259974,0.5657311669128509,0.17725258493353027,0.059084194977843424,0.04431314623338257,0.05465288035450517,0.01772525849335303,0.047267355982274745
frontalpole-rh,0.004098360655737705,0.17486338797814208,0.5286885245901639,0.040983606557377046,0.03278688524590164,0.14344262295081966,0.0,0.07513661202185792
lateralorbitofrontal-rh,0.024734982332155476,0.07420494699646643,0.06713780918727916,0.4840989399293286,0.22438162544169613,0.05123674911660778,0.0,0.07420494699646643
parsorbitalis-rh,0.024344569288389514,0.06367041198501873,0.04307116104868914,0.21722846441947566,0.5056179775280899,0.05805243445692884,0.0,0.08801498127340825
rostralanteriorcingulate-rh,0.025174825174825177,0.06433566433566433,0.13986013986013987,0.043356643356643354,0.04895104895104895,0.606993006993007,0.022377622377622378,0.04895104895104895
temporalpole-lh,0.02824858757062147,0.03954802259887006,0.0,0.0,0.0,0.05649717514124294,0.8757062146892656,0.0
transversetemporal-rh,0.002207505518763797,0.06181015452538632,0.11699779249448124,0.08830022075055188,0.12582781456953643,0.08609271523178808,0.0,0.5187637969094923
