,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-lh,rostralmiddlefrontal-lh,superiorparietal-lh,superiortemporal-lh,supramarginal-lh
inferiorparietal-rh,0.17372881355932204,0.1483050847457627,0.1694915254237288,0.1059322033898305,0.13983050847457626,0.11864406779661017,0.0,0.1440677966101695
parsopercularis-lh,0.10315186246418338,0.20630372492836677,0.20916905444126074,0.06017191977077364,0.20057306590257878,0.08022922636103152,0.017191977077363897,0.12320916905444126
parstriangularis-rh,0.10655737704918032,0.19672131147540983,0.23770491803278687,0.05737704918032787,0.1912568306010929,0.07650273224043716,0.01639344262295082,0.11748633879781421
postcentral-lh,0.13450292397660818,0.12280701754385964,0.12280701754385964,0.25146198830409355,0.12280701754385964,0.12280701754385964,0.0,0.12280701754385964
rostralmiddlefrontal-lh,0.09883720930232558,0.2063953488372093,0.2063953488372093,0.061046511627906974,0.20348837209302326,0.08139534883720931,0.01744186046511628,0.125
superiorparietal-lh,0.14795918367346939,0.14795918367346939,0.14795918367346939,0.10714285714285714,0.14795918367346939,0.15306122448979592,0.0,0.14795918367346939
superiortemporal-lh,0.0,0.12244897959183673,0.12244897959183673,0.0,0.12244897959183673,0.0,0.6326530612244898,0.0
supramarginal-lh,0.13671875,0.171875,0.171875,0.08203125,0.1640625,0.109375,0.0,0.1640625
