,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-lh,rostralmiddlefrontal-lh,superiorparietal-lh,superiortemporal-lh,supramarginal-lh
inferiorparietal-rh,0.1485148514851485,0.15346534653465346,0.15346534653465346,0.10396039603960396,0.15346534653465346,0.13366336633663367,0.0,0.15346534653465346
parsopercularis-lh,0.09422492401215805,0.2066869300911854,0.2066869300911854,0.06382978723404255,0.2066869300911854,0.08206686930091185,0.0182370820668693,0.12158054711246201
parstriangularis-rh,0.09422492401215805,0.2066869300911854,0.2066869300911854,0.06382978723404255,0.2066869300911854,0.08206686930091185,0.0182370820668693,0.12158054711246201
postcentral-lh,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285
rostralmiddlefrontal-lh,0.09422492401215805,0.2066869300911854,0.2066869300911854,0.06382978723404255,0.2066869300911854,0.08206686930091185,0.0182370820668693,0.12158054711246201
superiorparietal-lh,0.14835164835164835,0.14835164835164835,0.14835164835164835,0.11538461538461539,0.14835164835164835,0.14285714285714285,0.0,0.14835164835164835
superiortemporal-lh,0.0,0.2608695652173913,0.2608695652173913,0.0,0.2608695652173913,0.0,0.21739130434782608,0.0
supramarginal-lh,0.13025210084033614,0.16806722689075632,0.16806722689075632,0.08823529411764706,0.16806722689075632,0.1134453781512605,0.0,0.1638655462184874
