,T7,TP9,P7,Cz,Fp2,TP7,P5,PO7
T7,0.32727272727272727,0.0,0.33636363636363636,0.33636363636363636,0.0,0.0,0.0,0.0
TP9,0.0,0.3422818791946309,0.0,0.0,0.0,0.35570469798657717,0.2214765100671141,0.08053691275167785
P7,0.3162393162393162,0.0,0.3418803418803419,0.3418803418803419,0.0,0.0,0.0,0.0
Cz,0.3162393162393162,0.0,0.3418803418803419,0.3418803418803419,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP7,0.0,0.32515337423312884,0.0,0.0,0.0,0.3987730061349693,0.20245398773006135,0.0736196319018405
P5,0.0,0.3,0.0,0.0,0.0,0.3,0.2909090909090909,0.10909090909090909
PO7,0.0,0.2553191489361702,0.0,0.0,0.0,0.2553191489361702,0.2553191489361702,0.23404255319148937
