,T7,TP9,P7,Cz,Fp2,TP7,P5,PO7
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.5585585585585585,0.2072072072072072,0.0,0.0,0.0,0.23423423423423423
Cz,0.0,0.0,0.3382352941176471,0.3235294117647059,0.0,0.0,0.0,0.3382352941176471
Fp2,0.0,0.0,0.0,0.0,0.49122807017543857,0.0,0.5087719298245614,0.0
TP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P5,0.0,0.0,0.0,0.0,0.4393939393939394,0.0,0.5606060606060606,0.0
PO7,0.0,0.0,0.3611111111111111,0.2916666666666667,0.0,0.0,0.0,0.3472222222222222
