,Fp1,T7,P7,Fp2,FT7,TP7,PO7,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.32710280373831774,0.3364485981308411,0.0,0.0,0.0,0.3364485981308411,0.0
P7,0.0,0.19889502762430938,0.39779005524861877,0.0,0.0,0.0,0.39779005524861877,0.0055248618784530384
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT7,0.0,0.0,0.0,0.0,0.39361702127659576,0.3829787234042553,0.0,0.22340425531914893
TP7,0.0,0.0,0.0,0.0,0.3917525773195876,0.38144329896907214,0.0,0.2268041237113402
PO7,0.0,0.16666666666666666,0.3148148148148148,0.0,0.0,0.0,0.49537037037037035,0.023148148148148147
AF8,0.0,0.0,0.0,0.0,0.2804878048780488,0.2926829268292683,0.036585365853658534,0.3902439024390244
