,Fp1,CP1,Cz,F4,Fp2,PO3,F6,AF4
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP1,0.0,0.6686046511627907,0.0,0.0,0.0,0.0,0.3313953488372093,0.0
Cz,0.0,0.0,0.37735849056603776,0.25471698113207547,0.0,0.36792452830188677,0.0,0.0
F4,0.0,0.0,0.3375,0.325,0.0,0.3375,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO3,0.0,0.0,0.375,0.25961538461538464,0.0,0.36538461538461536,0.0,0.0
F6,0.0,0.5089285714285714,0.0,0.0,0.0,0.0,0.49107142857142855,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
