,Fp1,CP1,Cz,F4,Fp2,PO3,F6,AF4
Fp1,0.4864864864864865,0.0,0.0,0.0,0.0,0.5135135135135135,0.0,0.0
CP1,0.0,0.6774193548387096,0.0,0.0,0.0,0.0,0.27741935483870966,0.04516129032258064
Cz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO3,0.37254901960784315,0.0,0.0,0.0,0.0,0.6274509803921569,0.0,0.0
F6,0.0,0.4725274725274725,0.0,0.0,0.0,0.0,0.45054945054945056,0.07692307692307693
AF4,0.0,0.35,0.0,0.0,0.0,0.0,0.35,0.3
