,F7,FT10,F4,Fp2,AF7,C2,AF8,F2
F7,0.2564102564102564,0.0,0.0,0.23076923076923078,0.25274725274725274,0.2600732600732601,0.0,0.0
FT10,0.0,0.3,0.35,0.0,0.0,0.0,0.35,0.0
F4,0.0,0.24,0.36,0.0,0.0,0.0,0.4,0.0
Fp2,0.250996015936255,0.0,0.0,0.24701195219123506,0.250996015936255,0.250996015936255,0.0,0.0
AF7,0.25735294117647056,0.0,0.0,0.23161764705882354,0.2536764705882353,0.25735294117647056,0.0,0.0
C2,0.21712538226299694,0.0,0.0,0.1926605504587156,0.21406727828746178,0.3761467889908257,0.0,0.0
AF8,0.0,0.24,0.36,0.0,0.0,0.0,0.4,0.0
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
