,F7,FT10,F4,Fp2,AF7,C2,AF8,F2
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.9298245614035088,0.0,0.0,0.0,0.0,0.07017543859649122,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.36
AF8,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.4444444444444444,0.0
F2,0.0,0.0,0.0,0.0,0.0,0.5034965034965035,0.0,0.4965034965034965
