,F7,T7,F4,Fp2,AF7,AF3,C5,AF8
F7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.32710280373831774,0.0,0.0,0.3364485981308411,0.0,0.3364485981308411
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.23225806451612904,0.0,0.0,0.4064516129032258,0.0,0.36129032258064514
C5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.23376623376623376,0.0,0.0,0.38311688311688313,0.0,0.38311688311688313
