,FC5,T7,FT10,F4,Fp2,AF7,AF3,AF8
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.24714828897338403,0.2509505703422053,0.0,0.0,0.2509505703422053,0.2509505703422053
F4,0.0,0.0,0.15384615384615385,0.3333333333333333,0.0,0.0,0.17016317016317017,0.34265734265734266
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
AF3,0.0,0.0,0.22968197879858657,0.2579505300353357,0.0,0.0,0.254416961130742,0.2579505300353357
AF8,0.0,0.0,0.13043478260869565,0.2885375494071146,0.0,0.0,0.1442687747035573,0.4367588932806324
