,inferiorparietal-rh,postcentral-lh,precentral-lh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiorfrontal-rh,superiortemporal-lh,supramarginal-lh
inferiorparietal-rh,0.22162162162162163,0.0918918918918919,0.0,0.0918918918918919,0.13513513513513514,0.14594594594594595,0.17297297297297298,0.14054054054054055
postcentral-lh,0.10059171597633136,0.38461538461538464,0.0,0.3609467455621302,0.04142011834319527,0.029585798816568046,0.04142011834319527,0.04142011834319527
precentral-lh,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
rostralmiddlefrontal-rh,0.09615384615384616,0.3974358974358974,0.0,0.391025641025641,0.019230769230769232,0.03205128205128205,0.04487179487179487,0.019230769230769232
superiorfrontal-lh,0.17532467532467533,0.045454545454545456,0.0,0.01948051948051948,0.2532467532467532,0.14285714285714285,0.16233766233766234,0.2012987012987013
superiorfrontal-rh,0.2,0.05185185185185185,0.0,0.05185185185185185,0.14814814814814814,0.1925925925925926,0.2,0.15555555555555556
superiortemporal-lh,0.2064516129032258,0.05806451612903226,0.0,0.05806451612903226,0.14838709677419354,0.17419354838709677,0.2,0.15483870967741936
supramarginal-lh,0.1891891891891892,0.0472972972972973,0.0,0.02027027027027027,0.20270270270270271,0.1554054054054054,0.17567567567567569,0.20945945945945946
