,entorhinal-lh,insula-lh,lateraloccipital-rh,middletemporal-lh,parahippocampal-lh,parsopercularis-rh,parsorbitalis-lh,parsorbitalis-rh
entorhinal-lh,0.33962264150943394,0.09433962264150944,0.07547169811320754,0.18867924528301888,0.18867924528301888,0.0,0.0,0.11320754716981132
insula-lh,0.10638297872340426,0.3617021276595745,0.0851063829787234,0.02127659574468085,0.1276595744680851,0.0851063829787234,0.06382978723404255,0.14893617021276595
lateraloccipital-rh,0.13157894736842105,0.13157894736842105,0.47368421052631576,0.0,0.13157894736842105,0.0,0.0,0.13157894736842105
middletemporal-lh,0.19444444444444445,0.08333333333333333,0.0,0.5555555555555556,0.16666666666666666,0.0,0.0,0.0
parahippocampal-lh,0.1568627450980392,0.11764705882352941,0.0784313725490196,0.0784313725490196,0.3137254901960784,0.0,0.0,0.2549019607843137
parsopercularis-rh,0.0,0.08333333333333333,0.0,0.0,0.0,0.9166666666666666,0.0,0.0
parsorbitalis-lh,0.0,0.18518518518518517,0.0,0.0,0.0,0.1111111111111111,0.7037037037037037,0.0
parsorbitalis-rh,0.11363636363636363,0.13636363636363635,0.09090909090909091,0.0,0.22727272727272727,0.0,0.0,0.4318181818181818
