,bankssts-rh,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,caudalmiddlefrontal-rh,medialorbitofrontal-lh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
bankssts-rh,0.1258741258741259,0.1258741258741259,0.1258741258741259,0.1258741258741259,0.11888111888111888,0.1258741258741259,0.1258741258741259,0.1258741258741259
caudalanteriorcingulate-lh,0.125,0.125,0.125,0.125,0.11764705882352941,0.1323529411764706,0.125,0.125
caudalanteriorcingulate-rh,0.125,0.125,0.125,0.125,0.11764705882352941,0.1323529411764706,0.125,0.125
caudalmiddlefrontal-rh,0.125,0.125,0.125,0.125,0.11764705882352941,0.1323529411764706,0.125,0.125
medialorbitofrontal-lh,0.1267605633802817,0.1267605633802817,0.1267605633802817,0.1267605633802817,0.11971830985915492,0.11971830985915492,0.1267605633802817,0.1267605633802817
parahippocampal-rh,0.125,0.125,0.125,0.125,0.1171875,0.1328125,0.125,0.125
rostralanteriorcingulate-lh,0.125,0.125,0.125,0.125,0.11764705882352941,0.1323529411764706,0.125,0.125
rostralanteriorcingulate-rh,0.125,0.125,0.125,0.125,0.11764705882352941,0.1323529411764706,0.125,0.125
