,frontalpole-lh,frontalpole-rh,fusiform-rh,isthmuscingulate-rh,lingual-lh,parahippocampal-lh,parahippocampal-rh,pericalcarine-rh
frontalpole-lh,0.6343195266272189,0.19171597633136095,0.028402366863905324,0.03195266272189349,0.0485207100591716,0.027218934911242602,0.014201183431952662,0.023668639053254437
frontalpole-rh,0.18091451292246521,0.5735586481113321,0.03180914512922465,0.061630218687872766,0.0805168986083499,0.033797216699801194,0.02882703777335984,0.008946322067594433
fusiform-rh,0.015696533682145193,0.026160889470241987,0.3185088293001962,0.1144538914323087,0.1026814911706998,0.09090909090909091,0.20732504905166776,0.12426422498364945
isthmuscingulate-rh,0.019701492537313434,0.04059701492537313,0.09253731343283582,0.29970149253731343,0.16119402985074627,0.1235820895522388,0.0817910447761194,0.1808955223880597
lingual-lh,0.026434195725534307,0.05230596175478065,0.0860517435320585,0.156355455568054,0.29190101237345334,0.1766029246344207,0.10854893138357705,0.10179977502812149
parahippocampal-lh,0.0178335535006605,0.026420079260237782,0.0904887714663144,0.14200792602377807,0.20343461030383092,0.2774108322324967,0.12747688243064728,0.11492734478203434
parahippocampal-rh,0.00862600123228589,0.021565003080714726,0.1977818853974122,0.09673444239063463,0.1226124460874923,0.12199630314232902,0.3314849044978435,0.09919901417128774
pericalcarine-rh,0.014492753623188406,0.008563899868247694,0.11857707509881422,0.19828722002635046,0.116600790513834,0.11264822134387352,0.10210803689064558,0.32872200263504614
