,frontalpole-lh,frontalpole-rh,fusiform-rh,isthmuscingulate-rh,lingual-lh,parahippocampal-lh,parahippocampal-rh,pericalcarine-rh
frontalpole-lh,0.7487179487179487,0.10256410256410256,0.0,0.0,0.08205128205128205,0.03076923076923077,0.035897435897435895,0.0
frontalpole-rh,0.20967741935483872,0.49193548387096775,0.0,0.0967741935483871,0.1693548387096774,0.03225806451612903,0.0,0.0
fusiform-rh,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.32142857142857145,0.25
isthmuscingulate-rh,0.0,0.1794871794871795,0.0,0.3974358974358974,0.4230769230769231,0.0,0.0,0.0
lingual-lh,0.0975609756097561,0.11219512195121951,0.0,0.16097560975609757,0.47317073170731705,0.14634146341463414,0.00975609756097561,0.0
parahippocampal-lh,0.07920792079207921,0.039603960396039604,0.0,0.0,0.32673267326732675,0.5544554455445545,0.0,0.0
parahippocampal-rh,0.041666666666666664,0.0,0.16666666666666666,0.0,0.0,0.0,0.7,0.09166666666666666
pericalcarine-rh,0.0,0.0,0.34285714285714286,0.0,0.02857142857142857,0.0,0.2571428571428571,0.37142857142857144
