,entorhinal-lh,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,lateralorbitofrontal-rh,pericalcarine-lh,temporalpole-rh,transversetemporal-rh
entorhinal-lh,0.5022381378692927,0.051924798567591766,0.02864816472694718,0.046553267681289166,0.17815577439570277,0.03401969561324977,0.09937332139659803,0.05908683974932856
frontalpole-lh,0.08559201141226819,0.630527817403709,0.025677603423680456,0.0,0.12125534950071326,0.08273894436519258,0.012838801711840228,0.04136947218259629
frontalpole-rh,0.04805914972273567,0.025878003696857672,0.6691312384473198,0.059149722735674676,0.13863216266173753,0.0166358595194085,0.04251386321626617,0.0
isthmuscingulate-rh,0.05668934240362812,0.0,0.036281179138321996,0.5566893424036281,0.05215419501133787,0.1655328798185941,0.048752834467120185,0.08390022675736962
lateralorbitofrontal-rh,0.17218543046357615,0.06539735099337748,0.07036423841059603,0.04304635761589404,0.42632450331125826,0.059602649006622516,0.11423841059602649,0.048841059602649006
pericalcarine-lh,0.04068522483940043,0.06638115631691649,0.007494646680942184,0.15096359743040685,0.08029978586723768,0.6059957173447538,0.022483940042826552,0.02569593147751606
temporalpole-rh,0.1109936575052854,0.009513742071881607,0.02854122621564482,0.052854122621564484,0.14587737843551796,0.02854122621564482,0.5528541226215645,0.0708245243128964
transversetemporal-rh,0.08796895213454076,0.037516170763260026,0.0,0.1073738680465718,0.07115135834411385,0.0258732212160414,0.07632600258732213,0.5937904269081501
