,frontalpole-lh,frontalpole-rh,fusiform-rh,isthmuscingulate-rh,lingual-lh,parahippocampal-lh,parahippocampal-rh,pericalcarine-rh
frontalpole-lh,0.556923076923077,0.28615384615384615,0.04,0.046153846153846156,0.055384615384615386,0.006153846153846154,0.009230769230769232,0.0
frontalpole-rh,0.29705882352941176,0.37058823529411766,0.05,0.09117647058823529,0.11764705882352941,0.023529411764705882,0.047058823529411764,0.0029411764705882353
fusiform-rh,0.01943198804185351,0.0343796711509716,0.30194319880418535,0.11509715994020926,0.13303437967115098,0.10164424514200299,0.21674140508221226,0.07772795216741404
isthmuscingulate-rh,0.04157549234135667,0.07658643326039387,0.15536105032822758,0.2100656455142232,0.17067833698030635,0.11159737417943107,0.15098468271334792,0.08315098468271334
lingual-lh,0.031205673758865248,0.06524822695035461,0.12624113475177304,0.11631205673758865,0.2765957446808511,0.13900709219858157,0.17163120567375886,0.07375886524822695
parahippocampal-lh,0.0081799591002045,0.02044989775051125,0.147239263803681,0.11247443762781185,0.18813905930470348,0.21881390593047034,0.1983640081799591,0.10633946830265849
parahippocampal-rh,0.0072254335260115606,0.028901734104046242,0.21242774566473988,0.11127167630057803,0.17485549132947978,0.13583815028901733,0.2543352601156069,0.07514450867052024
pericalcarine-rh,0.0,0.009933774834437087,0.17218543046357615,0.1390728476821192,0.16887417218543047,0.17218543046357615,0.17218543046357615,0.16556291390728478
