,T7,TP9,P7,F8,Fp2,AF7,FT7,AF8
T7,0.5217391304347826,0.0,0.4782608695652174,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.46503496503496505,0.0,0.06293706293706294,0.0,0.027972027972027972,0.18181818181818182,0.26223776223776224
P7,0.24070450097847357,0.0,0.6105675146771037,0.11741682974559686,0.0,0.0,0.0,0.03131115459882583
F8,0.0,0.03347280334728033,0.1297071129707113,0.4811715481171548,0.0,0.0,0.0,0.35564853556485354
Fp2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
AF7,0.0,0.03205128205128205,0.0,0.0,0.0,0.5288461538461539,0.4391025641025641,0.0
FT7,0.0,0.14673913043478262,0.0,0.0,0.0,0.36684782608695654,0.48641304347826086,0.0
AF8,0.0,0.1489795918367347,0.036734693877551024,0.3510204081632653,0.0,0.0,0.0,0.463265306122449
