,Fp1,FT9,F4,F8,Fp2,F1,PO7,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.5352112676056338,0.0,0.0,0.397887323943662,0.0,0.06690140845070422
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1,0.0,0.0,0.47478991596638653,0.0,0.0,0.47058823529411764,0.0,0.0546218487394958
PO7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AF8,0.0,0.0,0.05537459283387622,0.0,0.0,0.035830618892508145,0.0,0.9087947882736156
