,T7,TP9,P7,F8,Fp2,AF7,FT7,AF8
T7,0.788785046728972,0.0,0.21121495327102804,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.845,0.0,0.018,0.0,0.008,0.054,0.075
P7,0.15114709851551958,0.0,0.6686909581646424,0.10256410256410256,0.0,0.0,0.0,0.07759784075573549
F8,0.0,0.008556149732620321,0.08342245989304813,0.5828877005347594,0.0,0.0,0.0,0.3251336898395722
Fp2,0.0,0.0,0.0,0.0,0.9447415329768271,0.05525846702317291,0.0,0.0
AF7,0.0,0.0056657223796034,0.0,0.0,0.0339943342776204,0.6124645892351275,0.34787535410764875,0.0
FT7,0.0,0.033256880733944956,0.0,0.0,0.0,0.35206422018348627,0.6146788990825688,0.0
AF8,0.0,0.04105736782902137,0.06805399325084364,0.34533183352080987,0.0,0.0,0.0,0.545556805399325
