,Fp1,T7,TP9,F8,Fp2,AF7,AF8,AF4
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.8992248062015504,0.0,0.10077519379844961,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.03896103896103896,0.0,0.7506493506493507,0.0,0.0,0.21038961038961038,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.5031055900621118,0.0,0.0,0.4968944099378882,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
