,T7,TP9,P7,F8,Fp2,AF7,FT7,AF8
T7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.971830985915493,0.0,0.0,0.0,0.0,0.028169014084507043,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT7,0.0,0.03669724770642202,0.0,0.0,0.0,0.0,0.963302752293578,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
