,Fp1,TP10,FT10,F4,Fp2,AF7,FC4,F6
Fp1,0.19745222929936307,0.19745222929936307,0.0,0.19745222929936307,0.21019108280254778,0.19745222929936307,0.0,0.0
TP10,0.175,0.2125,0.0,0.2125,0.1875,0.2125,0.0,0.0
FT10,0.0,0.0,0.3368421052631579,0.0,0.0,0.0,0.3263157894736842,0.3368421052631579
F4,0.175,0.2125,0.0,0.2125,0.1875,0.2125,0.0,0.0
Fp2,0.18633540372670807,0.20496894409937888,0.0,0.20496894409937888,0.19875776397515527,0.20496894409937888,0.0,0.0
AF7,0.175,0.2125,0.0,0.2125,0.1875,0.2125,0.0,0.0
FC4,0.0,0.0,0.32954545454545453,0.0,0.0,0.0,0.3409090909090909,0.32954545454545453
F6,0.0,0.0,0.3368421052631579,0.0,0.0,0.0,0.3263157894736842,0.3368421052631579
