,Fp1,F7,FT9,Fp2,AFz,F6,AF8,AF4
Fp1,0.23893805309734514,0.0,0.017699115044247787,0.25663716814159293,0.23008849557522124,0.0,0.25663716814159293,0.0
F7,0.005649717514124294,0.327683615819209,0.062146892655367235,0.005649717514124294,0.0,0.2768361581920904,0.0,0.3220338983050847
FT9,0.0,0.16883116883116883,0.33766233766233766,0.025974025974025976,0.025974025974025976,0.19480519480519481,0.06493506493506493,0.18181818181818182
Fp2,0.2,0.0,0.02962962962962963,0.26666666666666666,0.2222222222222222,0.0,0.2814814814814815,0.0
AFz,0.19658119658119658,0.0,0.03418803418803419,0.2564102564102564,0.24786324786324787,0.0,0.26495726495726496,0.0
F6,0.0,0.3072289156626506,0.0783132530120482,0.0,0.0,0.30120481927710846,0.0,0.3132530120481928
AF8,0.17333333333333334,0.0,0.04666666666666667,0.23333333333333334,0.2,0.0,0.3466666666666667,0.0
AF4,0.0,0.32967032967032966,0.06593406593406594,0.0,0.0,0.27472527472527475,0.0,0.32967032967032966
