,Fp1,F7,FT10,F8,Fp2,AF7,P1,AF8
Fp1,0.23046875,0.19921875,0.0,0.0,0.23046875,0.08984375,0.1328125,0.1171875
F7,0.2099236641221374,0.24427480916030533,0.0,0.0,0.2099236641221374,0.10687022900763359,0.1297709923664122,0.09923664122137404
FT10,0.0,0.027777777777777776,0.5138888888888888,0.4027777777777778,0.0,0.05555555555555555,0.0,0.0
F8,0.0,0.0,0.49230769230769234,0.49230769230769234,0.0,0.015384615384615385,0.0,0.0
Fp2,0.23046875,0.19921875,0.0,0.0,0.23046875,0.08984375,0.1328125,0.1171875
AF7,0.16233766233766234,0.19480519480519481,0.012987012987012988,0.0,0.16233766233766234,0.19480519480519481,0.16233766233766234,0.11038961038961038
P1,0.18716577540106952,0.1711229946524064,0.0,0.0,0.18716577540106952,0.12299465240641712,0.18181818181818182,0.1497326203208556
AF8,0.18666666666666668,0.16,0.0,0.0,0.18666666666666668,0.1,0.17333333333333334,0.19333333333333333
