,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.1520912547528517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051964512040557666,0.051964512040557666,0.0,0.0,0.0,0.022813688212927757,0.03929024081115336,0.03802281368821293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046894803548795945,0.0,0.046894803548795945,0.0,0.0,0.03802281368821293,0.15082382762991128,0.0,0.0,0.09759188846641319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043092522179974654,0.0,0.036755386565272496,0.0,0.02788339670468948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.155893536121673,0.0,0.0,0.0
Fz,0.0,0.03102836879432624,0.031914893617021274,0.031914893617021274,0.031914893617021274,0.0,0.031914893617021274,0.02925531914893617,0.025709219858156027,0.0,0.0,0.02925531914893617,0.0,0.0,0.0,0.0,0.0,0.0,0.031914893617021274,0.03102836879432624,0.03102836879432624,0.0,0.02925531914893617,0.0274822695035461,0.0,0.00975177304964539,0.0,0.031914893617021274,0.031914893617021274,0.0,0.0,0.031914893617021274,0.0,0.0,0.025709219858156027,0.0,0.0,0.0,0.028368794326241134,0.02925531914893617,0.031914893617021274,0.0,0.02925531914893617,0.0,0.022163120567375887,0.0,0.031914893617021274,0.0,0.02304964539007092,0.0,0.03102836879432624,0.02925531914893617,0.030141843971631204,0.03102836879432624,0.03102836879432624,0.031914893617021274,0.0,0.031914893617021274,0.0,0.03102836879432624,0.031914893617021274,0.0
F3,0.0,0.022249690976514216,0.040173053152039555,0.04140914709517923,0.04140914709517923,0.0,0.023485784919653894,0.03584672435105068,0.01792336217552534,0.0,0.0,0.03337453646477132,0.0,0.0,0.0,0.0,0.0,0.0,0.037082818294190356,0.034610630407911,0.022867737948084055,0.0,0.030902348578491966,0.021631644004944377,0.0,0.009270704573547589,0.0,0.04140914709517923,0.04140914709517923,0.0,0.0,0.04140914709517923,0.0,0.0,0.0203955500618047,0.0,0.0,0.0,0.022249690976514216,0.022867737948084055,0.022867737948084055,0.0,0.022867737948084055,0.0,0.015451174289245983,0.0,0.03522867737948084,0.0,0.01668726823238566,0.0,0.022249690976514216,0.021013597033374538,0.021013597033374538,0.03893695920889988,0.022249690976514216,0.0407911001236094,0.0,0.04140914709517923,0.0,0.03646477132262052,0.0407911001236094,0.0
F7,0.0,0.018274111675126905,0.03401015228426396,0.06446700507614213,0.0649746192893401,0.0,0.019289340101522844,0.03299492385786802,0.014720812182741117,0.0,0.0,0.030456852791878174,0.0,0.0,0.0,0.0,0.0,0.0,0.03147208121827411,0.03451776649746193,0.018781725888324875,0.0,0.026395939086294416,0.018274111675126905,0.0,0.008121827411167513,0.0,0.05431472081218274,0.05888324873096447,0.0,0.0,0.03654822335025381,0.0,0.0,0.017258883248730966,0.0,0.0,0.0,0.018781725888324875,0.018781725888324875,0.018781725888324875,0.0,0.018781725888324875,0.0,0.012690355329949238,0.0,0.028934010152284265,0.0,0.013705583756345178,0.0,0.018274111675126905,0.017258883248730966,0.017258883248730966,0.03705583756345178,0.018274111675126905,0.03756345177664975,0.0,0.05177664974619289,0.0,0.03807106598984772,0.050253807106598984,0.0
FT9,0.0,0.017955112219451373,0.03341645885286783,0.06483790523690773,0.06783042394014963,0.0,0.018952618453865335,0.0344139650872818,0.014463840399002495,0.0,0.0,0.030922693266832918,0.0,0.0,0.0,0.0,0.0,0.0,0.030922693266832918,0.03341645885286783,0.018453865336658354,0.0,0.026932668329177057,0.018453865336658354,0.0,0.008977556109725686,0.0,0.053865336658354114,0.059850374064837904,0.0,0.0,0.035910224438902745,0.0,0.0,0.016957605985037406,0.0,0.0,0.0,0.018952618453865335,0.018453865336658354,0.018453865336658354,0.0,0.018453865336658354,0.0,0.012468827930174564,0.0,0.028428927680798004,0.0,0.013466334164588529,0.0,0.017955112219451373,0.016957605985037406,0.016957605985037406,0.03790523690773067,0.017955112219451373,0.03740648379052369,0.0,0.051371571072319204,0.0,0.03690773067331671,0.051371571072319204,0.0
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC1,0.0,0.03076923076923077,0.03247863247863248,0.03247863247863248,0.03247863247863248,0.0,0.03162393162393162,0.02905982905982906,0.024786324786324785,0.0,0.0,0.02905982905982906,0.0,0.0,0.0,0.0,0.0,0.0,0.03247863247863248,0.03076923076923077,0.03076923076923077,0.0,0.02905982905982906,0.02735042735042735,0.0,0.010256410256410256,0.0,0.03247863247863248,0.03247863247863248,0.0,0.0,0.03247863247863248,0.0,0.0,0.02564102564102564,0.0,0.0,0.0,0.028205128205128206,0.02905982905982906,0.03162393162393162,0.0,0.02905982905982906,0.0,0.021367521367521368,0.0,0.03247863247863248,0.0,0.023076923076923078,0.0,0.03076923076923077,0.02905982905982906,0.02905982905982906,0.03076923076923077,0.03076923076923077,0.03247863247863248,0.0,0.03247863247863248,0.0,0.03076923076923077,0.03247863247863248,0.0
C3,0.0,0.021658415841584157,0.038366336633663366,0.0426980198019802,0.043316831683168314,0.0,0.022277227722772276,0.04207920792079208,0.017945544554455444,0.0,0.0,0.038366336633663366,0.0,0.0,0.0,0.0,0.0,0.0,0.0327970297029703,0.03032178217821782,0.02042079207920792,0.0,0.03341584158415842,0.022896039603960396,0.0,0.011138613861386138,0.0,0.04146039603960396,0.043316831683168314,0.0,0.0,0.03712871287128713,0.0,0.0,0.02103960396039604,0.0,0.0,0.0,0.023514851485148515,0.022896039603960396,0.021658415841584157,0.0,0.022896039603960396,0.0,0.01547029702970297,0.0,0.03217821782178218,0.0,0.01670792079207921,0.0,0.02042079207920792,0.02103960396039604,0.02103960396039604,0.043316831683168314,0.02042079207920792,0.04084158415841584,0.0,0.04146039603960396,0.0,0.03217821782178218,0.043316831683168314,0.0
T7,0.0,0.031453362255965296,0.031453362255965296,0.031453362255965296,0.031453362255965296,0.0,0.031453362255965296,0.02928416485900217,0.03036876355748373,0.0,0.0,0.02928416485900217,0.0,0.0,0.0,0.0,0.0,0.0,0.031453362255965296,0.031453362255965296,0.031453362255965296,0.0,0.02928416485900217,0.027114967462039046,0.0,0.005422993492407809,0.0,0.031453362255965296,0.031453362255965296,0.0,0.0,0.031453362255965296,0.0,0.0,0.024945770065075923,0.0,0.0,0.0,0.028199566160520606,0.02928416485900217,0.031453362255965296,0.0,0.02928416485900217,0.0,0.027114967462039046,0.0,0.031453362255965296,0.0,0.021691973969631236,0.0,0.031453362255965296,0.02928416485900217,0.03036876355748373,0.031453362255965296,0.031453362255965296,0.031453362255965296,0.0,0.031453362255965296,0.0,0.031453362255965296,0.031453362255965296,0.0
TP9,0.08070866141732283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07874015748031496,0.07874015748031496,0.0,0.0,0.0,0.03543307086614173,0.0610236220472441,0.05905511811023622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06692913385826772,0.0,0.07283464566929133,0.0,0.0,0.05905511811023622,0.08070866141732283,0.0,0.0,0.08070866141732283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06692913385826772,0.0,0.05511811023622047,0.0,0.04330708661417323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08070866141732283,0.0,0.0,0.0
